first_name,last_name,title,release_year,actor_id
ED,GUINESS,MODEL FISH,2006,179
MARY,KEITEL,MODEL FISH,2006,198
UMA,WOOD,MOTIONS DETAILS,2006,13
ELVIS,MARX,MOTIONS DETAILS,2006,22
BURT,DUKAKIS,MOTIONS DETAILS,2006,36
PENELOPE,PINKETT,MOTIONS DETAILS,2006,54
JIM,MOSTEL,MOTIONS DETAILS,2006,99
WALTER,TORN,MOTIONS DETAILS,2006,102
PENELOPE,CRONYN,MOTIONS DETAILS,2006,104
LAURA,BRODY,MOTIONS DETAILS,2006,159
UMA,WOOD,REBEL AIRPORT,2006,13
SEAN,WILLIAMS,REBEL AIRPORT,2006,72
SPENCER,PECK,REBEL AIRPORT,2006,87
SPENCER,DEPP,REBEL AIRPORT,2006,100
SALMA,NOLTE,REBEL AIRPORT,2006,122
EMILY,DEE,REBEL AIRPORT,2006,148
UMA,WOOD,RIDER CADDYSHACK,2006,13
ANNE,CRONYN,RIDER CADDYSHACK,2006,49
SCARLETT,DAMON,RIDER CADDYSHACK,2006,81
JAMES,PITT,RIDER CADDYSHACK,2006,84
WHOOPI,HURT,RIDER CADDYSHACK,2006,140
BEN,HARRIS,RIDER CADDYSHACK,2006,152
WILLIAM,HACKMAN,RIDER CADDYSHACK,2006,175
JEFF,SILVERSTONE,RIDER CADDYSHACK,2006,180
JULIA,ZELLWEGER,RIDER CADDYSHACK,2006,186
UMA,WOOD,SNOWMAN ROLLERCOASTER,2006,13
WOODY,HOFFMAN,SNOWMAN ROLLERCOASTER,2006,28
MATTHEW,CARREY,SNOWMAN ROLLERCOASTER,2006,181
UMA,WOOD,SPLENDOR PATTON,2006,13
SANDRA,KILMER,SPLENDOR PATTON,2006,23
KIRK,JOVOVICH,SPLENDOR PATTON,2006,43
ADAM,GRANT,SPLENDOR PATTON,2006,71
BEN,WILLIS,SPLENDOR PATTON,2006,83
CHARLIZE,DENCH,SPLENDOR PATTON,2006,89
CHRISTOPHER,WEST,SPLENDOR PATTON,2006,163
AL,GARLAND,SPLENDOR PATTON,2006,165
GROUCHO,WILLIAMS,SPLENDOR PATTON,2006,172
BELA,WALKEN,SPLENDOR PATTON,2006,196
UMA,WOOD,STEEL SANTA,2006,13
JAMES,PITT,STEEL SANTA,2006,84
MARY,KEITEL,STEEL SANTA,2006,198
UMA,WOOD,TORQUE BOUND,2006,13
NATALIE,HOPKINS,TORQUE BOUND,2006,50
ADAM,HOPPER,TORQUE BOUND,2006,132
GENE,HOPKINS,TORQUE BOUND,2006,134
KENNETH,HOFFMAN,TORQUE BOUND,2006,169
UMA,WOOD,ZHIVAGO CORE,2006,13
NICK,STALLONE,ZHIVAGO CORE,2006,44
GARY,PENN,ZHIVAGO CORE,2006,73
SALMA,NOLTE,ZHIVAGO CORE,2006,122
KENNETH,HOFFMAN,ZHIVAGO CORE,2006,169
WILLIAM,HACKMAN,ZHIVAGO CORE,2006,175
VIVIEN,BERGEN,CRANES RESERVOIR,2006,14
REESE,KILMER,CRANES RESERVOIR,2006,45
ANGELINA,ASTAIRE,CRANES RESERVOIR,2006,76
CHARLIZE,DENCH,CRANES RESERVOIR,2006,89
LAURA,BRODY,CRANES RESERVOIR,2006,159
JULIA,ZELLWEGER,CRANES RESERVOIR,2006,186
VIVIEN,BERGEN,DIRTY ACE,2006,14
SCARLETT,DAMON,DIRTY ACE,2006,81
RIVER,DEAN,DIRTY ACE,2006,143
GEOFFREY,HESTON,DIRTY ACE,2006,151
MERYL,ALLEN,DIRTY ACE,2006,194
VIVIEN,BERGEN,DONNIE ALLEY,2006,14
RIP,CRAWFORD,DONNIE ALLEY,2006,26
TOM,MCKELLEN,DONNIE ALLEY,2006,38
DUSTIN,TAUTOU,DONNIE ALLEY,2006,59
GROUCHO,DUNST,DONNIE ALLEY,2006,106
VIVIEN,BASINGER,DONNIE ALLEY,2006,158
WILL,WILSON,DONNIE ALLEY,2006,168
VIVIEN,BERGEN,DRIFTER COMMANDMENTS,2006,14
KIRSTEN,PALTROW,DRIFTER COMMANDMENTS,2006,21
VAL,BOLGER,DRIFTER COMMANDMENTS,2006,37
HENRY,BERRY,DRIFTER COMMANDMENTS,2006,60
SPENCER,PECK,DRIFTER COMMANDMENTS,2006,87
AL,GARLAND,DRIFTER COMMANDMENTS,2006,165
AUDREY,BAILEY,DRIFTER COMMANDMENTS,2006,190
VIVIEN,BERGEN,DRUMS DYNAMITE,2006,14
JUDE,CRUISE,DRUMS DYNAMITE,2006,57
MORGAN,HOPKINS,DRUMS DYNAMITE,2006,113
LUCILLE,DEE,DRUMS DYNAMITE,2006,138
WHOOPI,HURT,DRUMS DYNAMITE,2006,140
JEFF,SILVERSTONE,DRUMS DYNAMITE,2006,180
REESE,WEST,DRUMS DYNAMITE,2006,197
VIVIEN,BERGEN,ENEMY ODDS,2006,14
LIZA,BERGMAN,ENEMY ODDS,2006,121
EWAN,GOODING,ENEMY ODDS,2006,139
BELA,WALKEN,ENEMY ODDS,2006,196
VIVIEN,BERGEN,GORGEOUS BINGO,2006,14
SANDRA,KILMER,GORGEOUS BINGO,2006,23
MEG,HAWKE,GORGEOUS BINGO,2006,97
FRANCES,TOMEI,GORGEOUS BINGO,2006,126
WHOOPI,HURT,GORGEOUS BINGO,2006,140
GEOFFREY,HESTON,GORGEOUS BINGO,2006,151
REESE,WEST,GORGEOUS BINGO,2006,197
VIVIEN,BERGEN,HIGH ENCINO,2006,14
JULIA,MCQUEEN,HIGH ENCINO,2006,27
GOLDIE,BRODY,HIGH ENCINO,2006,39
MILLA,KEITEL,HIGH ENCINO,2006,74
OPRAH,KILMER,HIGH ENCINO,2006,162
ED,GUINESS,HIGH ENCINO,2006,179
MERYL,ALLEN,HIGH ENCINO,2006,194
VIVIEN,BERGEN,HILLS NEIGHBORS,2006,14
NATALIE,HOPKINS,HILLS NEIGHBORS,2006,50
DAN,HARRIS,HILLS NEIGHBORS,2006,56
CHRISTIAN,AKROYD,HILLS NEIGHBORS,2006,58
JON,CHASE,HILLS NEIGHBORS,2006,176
RENEE,BALL,HILLS NEIGHBORS,2006,187
VIVIEN,BERGEN,HOBBIT ALIEN,2006,14
ELVIS,MARX,HOBBIT ALIEN,2006,22
DUSTIN,TAUTOU,HOBBIT ALIEN,2006,59
WALTER,TORN,HOBBIT ALIEN,2006,102
WARREN,JACKMAN,HOBBIT ALIEN,2006,119
DARYL,CRAWFORD,HOBBIT ALIEN,2006,129
LAURA,BRODY,HOBBIT ALIEN,2006,159
REESE,WEST,HOBBIT ALIEN,2006,197
VIVIEN,BERGEN,IMPACT ALADDIN,2006,14
GINA,DEGENERES,IMPACT ALADDIN,2006,107
WARREN,JACKMAN,IMPACT ALADDIN,2006,119
VIVIEN,BERGEN,ITALIAN AFRICAN,2006,14
AUDREY,BAILEY,ITALIAN AFRICAN,2006,190
VIVIEN,BERGEN,JAPANESE RUN,2006,14
ANGELA,HUDSON,JAPANESE RUN,2006,65
RALPH,CRUZ,JAPANESE RUN,2006,80
MINNIE,ZELLWEGER,JAPANESE RUN,2006,85
KENNETH,TORN,JAPANESE RUN,2006,94
JIM,MOSTEL,JAPANESE RUN,2006,99
KIM,ALLEN,JAPANESE RUN,2006,145
BEN,HARRIS,JAPANESE RUN,2006,152
JOHN,SUVARI,JAPANESE RUN,2006,192
VIVIEN,BERGEN,KENTUCKIAN GIANT,2006,14
ELVIS,MARX,KENTUCKIAN GIANT,2006,22
WARREN,NOLTE,KENTUCKIAN GIANT,2006,108
RUSSELL,CLOSE,KENTUCKIAN GIANT,2006,183
VIVIEN,BERGEN,LOVELY JINGLE,2006,14
DAN,TORN,LOVELY JINGLE,2006,18
ELVIS,MARX,LOVELY JINGLE,2006,22
SANDRA,KILMER,LOVELY JINGLE,2006,23
MINNIE,KILMER,LOVELY JINGLE,2006,153
MARY,KEITEL,LOVELY JINGLE,2006,198
VIVIEN,BERGEN,LOVER TRUMAN,2006,14
REESE,KILMER,LOVER TRUMAN,2006,45
CHRISTIAN,NEESON,LOVER TRUMAN,2006,61
MILLA,KEITEL,LOVER TRUMAN,2006,74
MENA,HOPPER,LOVER TRUMAN,2006,170
LISA,MONROE,LOVER TRUMAN,2006,178
THORA,TEMPLE,LOVER TRUMAN,2006,200
VIVIEN,BERGEN,MUSSOLINI SPOILERS,2006,14
DAN,TORN,MUSSOLINI SPOILERS,2006,18
JUDY,DEAN,MUSSOLINI SPOILERS,2006,35
FAY,KILMER,MUSSOLINI SPOILERS,2006,55
KENNETH,PALTROW,MUSSOLINI SPOILERS,2006,69
CARY,MCCONAUGHEY,MUSSOLINI SPOILERS,2006,77
OPRAH,KILMER,MUSSOLINI SPOILERS,2006,162
VIVIEN,BERGEN,POLISH BROOKLYN,2006,14
ELVIS,MARX,POLISH BROOKLYN,2006,22
KEVIN,BLOOM,POLISH BROOKLYN,2006,25
RIP,CRAWFORD,POLISH BROOKLYN,2006,26
JAYNE,NEESON,POLISH BROOKLYN,2006,62
RALPH,CRUZ,POLISH BROOKLYN,2006,80
MORGAN,WILLIAMS,POLISH BROOKLYN,2006,137
FAY,WINSLET,POLISH BROOKLYN,2006,147
IAN,TANDY,POLISH BROOKLYN,2006,155
ALAN,DREYFUSS,POLISH BROOKLYN,2006,173
VIVIEN,BERGEN,SALUTE APOLLO,2006,14
SPENCER,DEPP,SALUTE APOLLO,2006,100
CATE,MCQUEEN,SALUTE APOLLO,2006,128
JADA,RYDER,SALUTE APOLLO,2006,142
VIVIEN,BERGEN,SATURDAY LAMBS,2006,14
RIP,CRAWFORD,SATURDAY LAMBS,2006,26
PENELOPE,PINKETT,SATURDAY LAMBS,2006,54
BURT,POSEY,SATURDAY LAMBS,2006,75
BEN,WILLIS,SATURDAY LAMBS,2006,83
JAMES,PITT,SATURDAY LAMBS,2006,84
GRETA,KEITEL,SATURDAY LAMBS,2006,130
MENA,HOPPER,SATURDAY LAMBS,2006,170
GENE,MCKELLEN,SATURDAY LAMBS,2006,177
VIVIEN,BERGEN,STOCK GLASS,2006,14
GARY,PHOENIX,STOCK GLASS,2006,51
CAMERON,ZELLWEGER,STOCK GLASS,2006,111
LIZA,BERGMAN,STOCK GLASS,2006,121
MINNIE,KILMER,STOCK GLASS,2006,153
KENNETH,HOFFMAN,STOCK GLASS,2006,169
JEFF,SILVERSTONE,STOCK GLASS,2006,180
VIVIEN,BERGEN,STREETCAR INTENTIONS,2006,14
SANDRA,KILMER,STREETCAR INTENTIONS,2006,23
CHRISTIAN,AKROYD,STREETCAR INTENTIONS,2006,58
MICHELLE,MCCONAUGHEY,STREETCAR INTENTIONS,2006,70
ELLEN,PRESLEY,STREETCAR INTENTIONS,2006,93
RUSSELL,BACALL,STREETCAR INTENTIONS,2006,112
LAURENCE,BULLOCK,STREETCAR INTENTIONS,2006,167
VIVIEN,BERGEN,TIGHTS DAWN,2006,14
TOM,MIRANDA,TIGHTS DAWN,2006,42
MORGAN,HOPKINS,TIGHTS DAWN,2006,113
IAN,TANDY,TIGHTS DAWN,2006,155
WILLIAM,HACKMAN,TIGHTS DAWN,2006,175
VIVIEN,BERGEN,TRAP GUYS,2006,14
WOODY,HOFFMAN,TRAP GUYS,2006,28
KENNETH,PESCI,TRAP GUYS,2006,88
ALBERT,NOLTE,TRAP GUYS,2006,125
HUMPHREY,WILLIS,TRAP GUYS,2006,164
WILLIAM,HACKMAN,TRAP GUYS,2006,175
BELA,WALKEN,TRAP GUYS,2006,196
VIVIEN,BERGEN,TYCOON GATHERING,2006,14
SPENCER,DEPP,TYCOON GATHERING,2006,100
CAMERON,ZELLWEGER,TYCOON GATHERING,2006,111
MINNIE,KILMER,TYCOON GATHERING,2006,153
MICHAEL,BOLGER,TYCOON GATHERING,2006,185
BELA,WALKEN,TYCOON GATHERING,2006,196
VIVIEN,BERGEN,VOICE PEACH,2006,14
HELEN,VOIGHT,VOICE PEACH,2006,17
AL,GARLAND,VOICE PEACH,2006,165
CUBA,OLIVIER,BORROWERS BEDAZZLED,2006,15
ELVIS,MARX,BORROWERS BEDAZZLED,2006,22
KIRK,JOVOVICH,BORROWERS BEDAZZLED,2006,43
SCARLETT,DAMON,BORROWERS BEDAZZLED,2006,81
DARYL,CRAWFORD,BORROWERS BEDAZZLED,2006,129
HARVEY,HOPE,BORROWERS BEDAZZLED,2006,161
JON,CHASE,BORROWERS BEDAZZLED,2006,176
CUBA,OLIVIER,BUTCH PANTHER,2006,15
CARMEN,HUNT,BUTCH PANTHER,2006,52
GROUCHO,DUNST,BUTCH PANTHER,2006,106
CUBA,OLIVIER,CASSIDY WYOMING,2006,15
SANDRA,KILMER,CASSIDY WYOMING,2006,23
AUDREY,OLIVIER,CASSIDY WYOMING,2006,34
ANGELA,HUDSON,CASSIDY WYOMING,2006,65
LUCILLE,DEE,CASSIDY WYOMING,2006,138
ANGELA,WITHERSPOON,CASSIDY WYOMING,2006,144
MARY,KEITEL,CASSIDY WYOMING,2006,198
CUBA,OLIVIER,EGYPT TENENBAUMS,2006,15
GARY,PENN,EGYPT TENENBAUMS,2006,73
KENNETH,TORN,EGYPT TENENBAUMS,2006,94
SUSAN,DAVIS,EGYPT TENENBAUMS,2006,101
CHRIS,DEPP,EGYPT TENENBAUMS,2006,160
CUBA,OLIVIER,EMPIRE MALKOVICH,2006,15
FRED,COSTNER,EMPIRE MALKOVICH,2006,16
HELEN,VOIGHT,EMPIRE MALKOVICH,2006,17
DAN,TORN,EMPIRE MALKOVICH,2006,18
RAY,JOHANSSON,EMPIRE MALKOVICH,2006,64
RALPH,CRUZ,EMPIRE MALKOVICH,2006,80
ELLEN,PRESLEY,EMPIRE MALKOVICH,2006,93
SIDNEY,CROWE,EMPIRE MALKOVICH,2006,105
RICHARD,PENN,EMPIRE MALKOVICH,2006,133
CUBA,OLIVIER,FLYING HOOK,2006,15
JOHNNY,CAGE,FLYING HOOK,2006,40
WALTER,TORN,FLYING HOOK,2006,102
CATE,MCQUEEN,FLYING HOOK,2006,128
GRETA,KEITEL,FLYING HOOK,2006,130
GRETA,MALDEN,FLYING HOOK,2006,157
NICK,DEGENERES,FLYING HOOK,2006,166
KENNETH,HOFFMAN,FLYING HOOK,2006,169
CUBA,OLIVIER,FUGITIVE MAGUIRE,2006,15
ALEC,WAYNE,FUGITIVE MAGUIRE,2006,29
MARY,TANDY,FUGITIVE MAGUIRE,2006,66
RALPH,CRUZ,FUGITIVE MAGUIRE,2006,80
CHARLIZE,DENCH,FUGITIVE MAGUIRE,2006,89
MEG,HAWKE,FUGITIVE MAGUIRE,2006,97
RICHARD,PENN,FUGITIVE MAGUIRE,2006,133
EMILY,DEE,FUGITIVE MAGUIRE,2006,148
GEOFFREY,HESTON,FUGITIVE MAGUIRE,2006,151
LAURA,BRODY,FUGITIVE MAGUIRE,2006,159
OLYMPIA,PFEIFFER,FUGITIVE MAGUIRE,2006,171
CUBA,OLIVIER,HYDE DOCTOR,2006,15
LUCILLE,TRACY,HYDE DOCTOR,2006,20
JAYNE,NEESON,HYDE DOCTOR,2006,62
BURT,POSEY,HYDE DOCTOR,2006,75
ELLEN,PRESLEY,HYDE DOCTOR,2006,93
GINA,DEGENERES,HYDE DOCTOR,2006,107
CUBA,OLIVIER,KISS GLORY,2006,15
HELEN,VOIGHT,KISS GLORY,2006,17
JULIA,MCQUEEN,KISS GLORY,2006,27
TOM,MIRANDA,KISS GLORY,2006,42
GROUCHO,DUNST,KISS GLORY,2006,106
OPRAH,KILMER,KISS GLORY,2006,162
HUMPHREY,GARLAND,KISS GLORY,2006,184
CUBA,OLIVIER,KNOCK WARLOCK,2006,15
WOODY,HOFFMAN,KNOCK WARLOCK,2006,28
AUDREY,OLIVIER,KNOCK WARLOCK,2006,34
TOM,MIRANDA,KNOCK WARLOCK,2006,42
REESE,KILMER,KNOCK WARLOCK,2006,45
JUDE,CRUISE,KNOCK WARLOCK,2006,57
CUBA,OLIVIER,LUKE MUMMY,2006,15
CHRISTIAN,AKROYD,LUKE MUMMY,2006,58
ANGELA,HUDSON,LUKE MUMMY,2006,65
BURT,POSEY,LUKE MUMMY,2006,75
RITA,REYNOLDS,LUKE MUMMY,2006,135
JOHN,SUVARI,LUKE MUMMY,2006,192
BELA,WALKEN,LUKE MUMMY,2006,196
MARY,KEITEL,LUKE MUMMY,2006,198
JULIA,FAWCETT,LUKE MUMMY,2006,199
CUBA,OLIVIER,MAKER GABLES,2006,15
VAL,BOLGER,MAKER GABLES,2006,37
CHRISTIAN,AKROYD,MAKER GABLES,2006,58
MARY,TANDY,MAKER GABLES,2006,66
RALPH,CRUZ,MAKER GABLES,2006,80
KIRSTEN,AKROYD,MAKER GABLES,2006,92
MEG,HAWKE,MAKER GABLES,2006,97
CUBA,ALLEN,MAKER GABLES,2006,118
KEVIN,GARLAND,MAKER GABLES,2006,127
RITA,REYNOLDS,MAKER GABLES,2006,135
LUCILLE,DEE,MAKER GABLES,2006,138
CUBA,OLIVIER,MONTEZUMA COMMAND,2006,15
RICHARD,PENN,MONTEZUMA COMMAND,2006,133
CUBA,OLIVIER,NOON PAPI,2006,15
MILLA,KEITEL,NOON PAPI,2006,74
ADAM,HOPPER,NOON PAPI,2006,132
VIVIEN,BASINGER,NOON PAPI,2006,158
LAURENCE,BULLOCK,NOON PAPI,2006,167
WILL,WILSON,NOON PAPI,2006,168
CUBA,OLIVIER,ROSES TREASURE,2006,15
MORGAN,WILLIAMS,ROSES TREASURE,2006,137
HUMPHREY,GARLAND,ROSES TREASURE,2006,184
BURT,TEMPLE,ROSES TREASURE,2006,193
MARY,KEITEL,ROSES TREASURE,2006,198
CUBA,OLIVIER,SHANE DARKNESS,2006,15
HENRY,BERRY,SHANE DARKNESS,2006,60
RENEE,TRACY,SHANE DARKNESS,2006,117
CUBA,OLIVIER,SIEGE MADRE,2006,15
RIP,CRAWFORD,SIEGE MADRE,2006,26
NATALIE,HOPKINS,SIEGE MADRE,2006,50
DAN,HARRIS,SIEGE MADRE,2006,56
SIDNEY,CROWE,SIEGE MADRE,2006,105
SALMA,NOLTE,SIEGE MADRE,2006,122
BELA,WALKEN,SIEGE MADRE,2006,196
CUBA,OLIVIER,THEORY MERMAID,2006,15
FRED,COSTNER,THEORY MERMAID,2006,16
WILL,WILSON,THEORY MERMAID,2006,168
MENA,HOPPER,THEORY MERMAID,2006,170
MARY,KEITEL,THEORY MERMAID,2006,198
JULIA,FAWCETT,THEORY MERMAID,2006,199
CUBA,OLIVIER,VOLCANO TEXAS,2006,15
ALBERT,NOLTE,VOLCANO TEXAS,2006,125
CATE,MCQUEEN,VOLCANO TEXAS,2006,128
RUSSELL,TEMPLE,VOLCANO TEXAS,2006,149
RUSSELL,CLOSE,VOLCANO TEXAS,2006,183
CUBA,OLIVIER,WEREWOLF LOLA,2006,15
GROUCHO,SINATRA,WEREWOLF LOLA,2006,78
KENNETH,PESCI,WEREWOLF LOLA,2006,88
GENE,WILLIS,WEREWOLF LOLA,2006,96
BEN,HARRIS,WEREWOLF LOLA,2006,152
VIVIEN,BASINGER,WEREWOLF LOLA,2006,158
OPRAH,KILMER,WEREWOLF LOLA,2006,162
CUBA,OLIVIER,WONDERLAND CHRISTMAS,2006,15
WOODY,JOLIE,WONDERLAND CHRISTMAS,2006,82
CHRIS,BRIDGES,WONDERLAND CHRISTMAS,2006,98
HARRISON,BALE,WONDERLAND CHRISTMAS,2006,115
HUMPHREY,GARLAND,WONDERLAND CHRISTMAS,2006,184
FRED,COSTNER,BLANKET BEVERLY,2006,16
ALAN,DREYFUSS,BLANKET BEVERLY,2006,173
BURT,TEMPLE,BLANKET BEVERLY,2006,193
THORA,TEMPLE,BLANKET BEVERLY,2006,200
FRED,COSTNER,BROTHERHOOD BLANKET,2006,16
FRANCES,DAY-LEWIS,BROTHERHOOD BLANKET,2006,48
JUDE,CRUISE,BROTHERHOOD BLANKET,2006,57
JAYNE,NEESON,BROTHERHOOD BLANKET,2006,62
DARYL,CRAWFORD,BROTHERHOOD BLANKET,2006,129
FRED,COSTNER,CAROL TEXAS,2006,16
GARY,PHOENIX,CAROL TEXAS,2006,51
DUSTIN,TAUTOU,CAROL TEXAS,2006,59
BEN,WILLIS,CAROL TEXAS,2006,83
VIVIEN,BASINGER,CAROL TEXAS,2006,158
OPRAH,KILMER,CAROL TEXAS,2006,162
THORA,TEMPLE,CAROL TEXAS,2006,200
FRED,COSTNER,DELIVERANCE MULHOLLAND,2006,16
MATTHEW,LEIGH,DELIVERANCE MULHOLLAND,2006,103
HUMPHREY,GARLAND,DELIVERANCE MULHOLLAND,2006,184
FRED,COSTNER,EAGLES PANKY,2006,16
FRANCES,DAY-LEWIS,EAGLES PANKY,2006,48
JUDE,CRUISE,EAGLES PANKY,2006,57
MAE,HOFFMAN,EAGLES PANKY,2006,79
SCARLETT,DAMON,EAGLES PANKY,2006,81
CHRIS,DEPP,EAGLES PANKY,2006,160
FRED,COSTNER,EARRING INSTINCT,2006,16
LUCILLE,TRACY,EARRING INSTINCT,2006,20
MAE,HOFFMAN,EARRING INSTINCT,2006,79
RITA,REYNOLDS,EARRING INSTINCT,2006,135
HARVEY,HOPE,EARRING INSTINCT,2006,161
FRED,COSTNER,EASY GLADIATOR,2006,16
MATTHEW,LEIGH,EASY GLADIATOR,2006,103
ED,MANSFIELD,EASY GLADIATOR,2006,136
FRED,COSTNER,ENTRAPMENT SATISFACTION,2006,16
WOODY,HOFFMAN,ENTRAPMENT SATISFACTION,2006,28
FRANCES,DAY-LEWIS,ENTRAPMENT SATISFACTION,2006,48
PENELOPE,CRONYN,ENTRAPMENT SATISFACTION,2006,104
FRED,COSTNER,GABLES METROPOLIS,2006,16
RIP,CRAWFORD,GABLES METROPOLIS,2006,26
FRANCES,DAY-LEWIS,GABLES METROPOLIS,2006,48
RAY,JOHANSSON,GABLES METROPOLIS,2006,64
GROUCHO,DUNST,GABLES METROPOLIS,2006,106
CATE,MCQUEEN,GABLES METROPOLIS,2006,128
ADAM,HOPPER,GABLES METROPOLIS,2006,132
GROUCHO,WILLIAMS,GABLES METROPOLIS,2006,172
FRED,COSTNER,IMPOSSIBLE PREJUDICE,2006,16
RITA,REYNOLDS,IMPOSSIBLE PREJUDICE,2006,135
CHRIS,DEPP,IMPOSSIBLE PREJUDICE,2006,160
FRED,COSTNER,MAGNIFICENT CHITTY,2006,16
GARY,PENN,MAGNIFICENT CHITTY,2006,73
GREG,CHAPLIN,MAGNIFICENT CHITTY,2006,86
KENNETH,TORN,MAGNIFICENT CHITTY,2006,94
GINA,DEGENERES,MAGNIFICENT CHITTY,2006,107
RENEE,BALL,MAGNIFICENT CHITTY,2006,187
CUBA,BIRCH,MAGNIFICENT CHITTY,2006,189
FRED,COSTNER,MIRACLE VIRTUAL,2006,16
FRED,COSTNER,MISSION ZOOLANDER,2006,16
KEVIN,BLOOM,MISSION ZOOLANDER,2006,25
TOM,MCKELLEN,MISSION ZOOLANDER,2006,38
PENELOPE,CRONYN,MISSION ZOOLANDER,2006,104
LUCILLE,DEE,MISSION ZOOLANDER,2006,138
FRED,COSTNER,REAR TRADING,2006,16
DAN,TORN,REAR TRADING,2006,18
LUCILLE,TRACY,REAR TRADING,2006,20
NATALIE,HOPKINS,REAR TRADING,2006,50
JUDE,CRUISE,REAR TRADING,2006,57
KENNETH,PESCI,REAR TRADING,2006,88
PENELOPE,MONROE,REAR TRADING,2006,120
LAURENCE,BULLOCK,REAR TRADING,2006,167
FRED,COSTNER,SENSE GREEK,2006,16
AUDREY,OLIVIER,SENSE GREEK,2006,34
JODIE,DEGENERES,SENSE GREEK,2006,41
SPENCER,DEPP,SENSE GREEK,2006,100
AL,GARLAND,SENSE GREEK,2006,165
OLYMPIA,PFEIFFER,SENSE GREEK,2006,171
RENEE,BALL,SENSE GREEK,2006,187
HELEN,VOIGHT,CAPER MOTIONS,2006,17
AUDREY,OLIVIER,CAPER MOTIONS,2006,34
VAL,BOLGER,CAPER MOTIONS,2006,37
CHRISTIAN,AKROYD,CAPER MOTIONS,2006,58
KEVIN,GARLAND,CAPER MOTIONS,2006,127
CATE,MCQUEEN,CAPER MOTIONS,2006,128
BURT,TEMPLE,CAPER MOTIONS,2006,193
HELEN,VOIGHT,CASPER DRAGONFLY,2006,17
RAY,JOHANSSON,CASPER DRAGONFLY,2006,64
RALPH,CRUZ,CASPER DRAGONFLY,2006,80
ELLEN,PRESLEY,CASPER DRAGONFLY,2006,93
WALTER,TORN,CASPER DRAGONFLY,2006,102
HELEN,VOIGHT,CAT CONEHEADS,2006,17
ANGELA,WITHERSPOON,CAT CONEHEADS,2006,144
LAURA,BRODY,CAT CONEHEADS,2006,159
RENEE,BALL,CAT CONEHEADS,2006,187
HELEN,VOIGHT,CUPBOARD SINNERS,2006,17
CAMERON,STREEP,CUPBOARD SINNERS,2006,24
TIM,HACKMAN,CUPBOARD SINNERS,2006,32
CHRISTIAN,AKROYD,CUPBOARD SINNERS,2006,58
SPENCER,PECK,CUPBOARD SINNERS,2006,87
MATTHEW,LEIGH,CUPBOARD SINNERS,2006,103
FRANCES,TOMEI,CUPBOARD SINNERS,2006,126
JADA,RYDER,CUPBOARD SINNERS,2006,142
HELEN,VOIGHT,CYCLONE FAMILY,2006,17
RIP,CRAWFORD,CYCLONE FAMILY,2006,26
JUDY,DEAN,CYCLONE FAMILY,2006,35
HELEN,VOIGHT,FEVER EMPIRE,2006,17
FAY,WINSLET,FEVER EMPIRE,2006,147
AUDREY,BAILEY,FEVER EMPIRE,2006,190
HELEN,VOIGHT,FIDELITY DEVIL,2006,17
PENELOPE,CRONYN,FIDELITY DEVIL,2006,104
ALAN,DREYFUSS,FIDELITY DEVIL,2006,173
RUSSELL,CLOSE,FIDELITY DEVIL,2006,183
HELEN,VOIGHT,GREATEST NORTH,2006,17
RIP,WINSLET,GREATEST NORTH,2006,68
MATTHEW,LEIGH,GREATEST NORTH,2006,103
WARREN,NOLTE,GREATEST NORTH,2006,108
CUBA,BIRCH,GREATEST NORTH,2006,189
GREGORY,GOODING,GREATEST NORTH,2006,191
HELEN,VOIGHT,IRON MOON,2006,17
ANNE,CRONYN,IRON MOON,2006,49
RAY,JOHANSSON,IRON MOON,2006,64
GROUCHO,DUNST,IRON MOON,2006,106
FRANCES,TOMEI,IRON MOON,2006,126
CHRIS,DEPP,IRON MOON,2006,160
HARVEY,HOPE,IRON MOON,2006,161
HUMPHREY,WILLIS,IRON MOON,2006,164
HELEN,VOIGHT,JAWS HARRY,2006,17
LUCILLE,TRACY,JAWS HARRY,2006,20
PARKER,GOLDBERG,JAWS HARRY,2006,46
MINNIE,ZELLWEGER,JAWS HARRY,2006,85
GRETA,KEITEL,JAWS HARRY,2006,130
HELEN,VOIGHT,LIES TREATMENT,2006,17
JOHNNY,CAGE,LIES TREATMENT,2006,40
DAN,HARRIS,LIES TREATMENT,2006,56
KENNETH,TORN,LIES TREATMENT,2006,94
WALTER,TORN,LIES TREATMENT,2006,102
WARREN,JACKMAN,LIES TREATMENT,2006,119
JON,CHASE,LIES TREATMENT,2006,176
HELEN,VOIGHT,MICROCOSMOS PARADISE,2006,17
MENA,TEMPLE,MICROCOSMOS PARADISE,2006,53
ELLEN,PRESLEY,MICROCOSMOS PARADISE,2006,93
KEVIN,GARLAND,MICROCOSMOS PARADISE,2006,127
GRETA,MALDEN,MICROCOSMOS PARADISE,2006,157
JON,CHASE,MICROCOSMOS PARADISE,2006,176
HELEN,VOIGHT,MOVIE SHAKESPEARE,2006,17
CAMERON,STREEP,MOVIE SHAKESPEARE,2006,24
FAY,KILMER,MOVIE SHAKESPEARE,2006,55
GINA,DEGENERES,MOVIE SHAKESPEARE,2006,107
CAMERON,ZELLWEGER,MOVIE SHAKESPEARE,2006,111
RUSSELL,BACALL,MOVIE SHAKESPEARE,2006,112
